Dataset,ISO8601_Datetime,Latitude_[degree_north],Longitude_[degree_east],Temperature_[cel],CTD_Temperature_WOCE_Flag,CTD_Pressure_[dbar],Depth_From_Pressure_[meters_below_surface],Sample_Depth_[meters_below_surface],Combined_Depth_[meters_below_surface],Delta_O18_[permille],Delta_O18_WOCE_Flag_Translated,Delta_O18_WOCE_Flag_Original,O18_Standard,Barium,Barium_WOCE_Flag,Barium_Units,CTD_Salinity_[dimensionless],CTD_Salinity_WOCE_Flag,Bottle_Salinity_[dimensionless],Bottle_Salinity_WOCE_Flag,Cruise_ID,Station_ID_Name,Site_Number_Name,Sample_ID,Cast_Number,Bottle_Number,Event,Rosette_Position,Platform,BIOPOLE,Freshwater,Freshwater_Source,Land_Based
healy_2016,2016-07-31T13:40:00,75.28850333,-160.4445584,-0.374666667,,,,8,8,-1.766726918,,,VSMOW,,,,27.01112,,,,,,,,,,,,,False,False,,False
healy_2016,2016-07-31T13:55:00,75.26317784,-160.3798815,-0.184766667,,,,8,8,-1.778383742,,,VSMOW,,,,26.95903667,,,,,,,,,,,,,False,False,,False
healy_2016,2016-07-31T13:55:00,75.26317784,-160.3798815,-0.184766667,,,,8,8,-1.778383742,,,VSMOW,,,,26.95903667,,,,,,,,,,,,,False,False,,False
healy_2016,2016-07-31T14:00:00,75.23922443,-160.2902099,-0.2443,,,,8,8,-1.77059088,,,VSMOW,,,,26.96191,,,,,,,,,,,,,False,False,,False
healy_2016,2016-07-31T14:05:00,75.22900854,-160.2415857,-0.326266667,,,,8,8,-1.760981202,,,VSMOW,,,,26.98541333,,,,,,,,,,,,,False,False,,False
healy_2016,2016-07-31T14:10:00,75.22187114,-160.2069149,-0.430433333,,,,8,8,-1.754460014,,,VSMOW,,,,26.99307667,,,,,,,,,,,,,False,False,,False
healy_2016,2016-07-31T14:25:00,75.20953875,-160.1432294,-0.576666667,,,,8,8,-1.760664603,,,VSMOW,,,,26.96303667,,,,,,,,,,,,,False,False,,False
healy_2016,2016-07-31T14:25:00,75.20953875,-160.1432294,-0.576666667,,,,8,8,-1.760664603,,,VSMOW,,,,26.96303667,,,,,,,,,,,,,False,False,,False
healy_2016,2016-07-31T14:30:00,75.19386268,-160.0635177,-0.460666667,,,,8,8,-1.752019034,,,VSMOW,,,,26.92096667,,,,,,,,,,,,,False,False,,False
healy_2016,2016-07-31T14:35:00,75.18605183,-160.0260802,-0.3749,,,,8,8,-1.747109398,,,VSMOW,,,,26.90584333,,,,,,,,,,,,,False,False,,False
healy_2016,2016-07-31T14:40:00,75.18096482,-160.0002887,-0.369433333,,,,8,8,-1.746444936,,,VSMOW,,,,26.91059,,,,,,,,,,,,,False,False,,False
healy_2016,2016-07-31T14:55:00,75.1694451,-159.9431588,-0.3435,,,,8,8,-1.723457511,,,VSMOW,,,,26.96950667,,,,,,,,,,,,,False,False,,False
healy_2016,2016-07-31T14:55:00,75.1694451,-159.9431588,-0.3435,,,,8,8,-1.723457511,,,VSMOW,,,,26.96950667,,,,,,,,,,,,,False,False,,False
healy_2016,2016-07-31T15:00:00,75.16378456,-159.8721066,-0.4705,,,,8,8,-1.711506784,,,VSMOW,,,,27.01267,,,,,,,,,,,,,False,False,,False
healy_2016,2016-07-31T15:05:00,75.16057738,-159.8353079,-0.4999,,,,8,8,-1.722521487,,,VSMOW,,,,27.04826667,,,,,,,,,,,,,False,False,,False
healy_2016,2016-07-31T15:10:00,75.15572991,-159.8033112,-0.678866667,,,,8,8,-1.710679044,,,VSMOW,,,,27.09657333,,,,,,,,,,,,,False,False,,False
healy_2016,2016-07-31T15:25:00,75.15009805,-159.7429789,-0.9264,,,,8,8,-1.706986494,,,VSMOW,,,,27.16210333,,,,,,,,,,,,,False,False,,False
healy_2016,2016-07-31T15:25:00,75.15009805,-159.7429789,-0.9264,,,,8,8,-1.706986494,,,VSMOW,,,,27.16210333,,,,,,,,,,,,,False,False,,False
healy_2016,2016-07-31T15:30:00,75.13916399,-159.6929191,-0.986233333,,,,8,8,-1.707377922,,,VSMOW,,,,27.16942333,,,,,,,,,,,,,False,False,,False
healy_2016,2016-07-31T15:35:00,75.13224548,-159.668111,-1.0132,,,,8,8,-1.713276883,,,VSMOW,,,,27.16305667,,,,,,,,,,,,,False,False,,False
healy_2016,2016-07-31T15:40:00,75.12506553,-159.6456886,-1.041,,,,8,8,-1.707371802,,,VSMOW,,,,27.17185333,,,,,,,,,,,,,False,False,,False
healy_2016,2016-07-31T15:55:00,75.10924373,-159.6211478,-1.068266667,,,,8,8,-1.725831895,,,VSMOW,,,,27.18397667,,,,,,,,,,,,,False,False,,False
healy_2016,2016-07-31T15:55:00,75.10924373,-159.6211478,-1.068266667,,,,8,8,-1.725831895,,,VSMOW,,,,27.18397667,,,,,,,,,,,,,False,False,,False
healy_2016,2016-07-31T16:00:00,75.09389982,-159.599122,-1.091266667,,,,8,8,-1.725834118,,,VSMOW,,,,27.14238,,,,,,,,,,,,,False,False,,False
healy_2016,2016-07-31T16:05:00,75.087716,-159.595187,-1.0673,,,,8,8,-1.721300862,,,VSMOW,,,,27.09704333,,,,,,,,,,,,,False,False,,False
healy_2016,2016-07-31T16:10:00,75.07935222,-159.5839574,-1.075233333,,,,8,8,-1.72461756,,,VSMOW,,,,27.05893667,,,,,,,,,,,,,False,False,,False
healy_2016,2016-07-31T16:25:00,75.06057737,-159.5480034,-1.031566667,,,,8,8,-1.727088358,,,VSMOW,,,,27.06707333,,,,,,,,,,,,,False,False,,False
healy_2016,2016-07-31T16:25:00,75.06057737,-159.5480034,-1.031566667,,,,8,8,-1.727088358,,,VSMOW,,,,27.06707333,,,,,,,,,,,,,False,False,,False
healy_2016,2016-07-31T16:30:00,75.0323007,-159.4827357,-1.028533333,,,,8,8,-1.731814485,,,VSMOW,,,,27.08231333,,,,,,,,,,,,,False,False,,False
healy_2016,2016-07-31T16:35:00,75.01930189,-159.4512094,-0.9886,,,,8,8,-1.726492005,,,VSMOW,,,,27.11287333,,,,,,,,,,,,,False,False,,False
healy_2016,2016-07-31T16:40:00,75.00998924,-159.4330865,-0.898233333,,,,8,8,-1.743729594,,,VSMOW,,,,27.16095333,,,,,,,,,,,,,False,False,,False
healy_2016,2016-07-31T16:55:00,74.99806146,-159.4178602,-0.947566667,,,,8,8,-1.722933487,,,VSMOW,,,,27.18766333,,,,,,,,,,,,,False,False,,False
healy_2016,2016-07-31T16:55:00,74.99806146,-159.4178602,-0.947566667,,,,8,8,-1.722933487,,,VSMOW,,,,27.18766333,,,,,,,,,,,,,False,False,,False
healy_2016,2016-07-31T17:00:00,74.99113625,-159.3915739,-1.0512,,,,8,8,-1.733714957,,,VSMOW,,,,27.08546333,,,,,,,,,,,,,False,False,,False
healy_2016,2016-07-31T17:05:00,74.98675071,-159.3807353,-1.0921,,,,8,8,-1.723793442,,,VSMOW,,,,26.89504333,,,,,,,,,,,,,False,False,,False
healy_2016,2016-07-31T17:20:00,74.98365782,-159.3737472,-0.993666667,,,,8,8,-1.712136605,,,VSMOW,,,,26.65195333,,,,,,,,,,,,,False,False,,False
healy_2016,2016-07-31T17:20:00,74.98365782,-159.3737472,-0.993666667,,,,8,8,-1.712136605,,,VSMOW,,,,26.65195333,,,,,,,,,,,,,False,False,,False
healy_2016,2016-07-31T17:25:00,74.98204162,-159.370076,-0.9183,,,,8,8,-1.707223905,,,VSMOW,,,,26.33440333,,,,,,,,,,,,,False,False,,False
healy_2016,2016-07-31T17:30:00,74.98094768,-159.368417,-0.8765,,,,8,8,-1.700025408,,,VSMOW,,,,26.50764333,,,,,,,,,,,,,False,False,,False
healy_2016,2016-07-31T17:35:00,74.97856249,-159.3679551,-0.851166667,,,,8,8,-1.683181731,,,VSMOW,,,,26.68859,,,,,,,,,,,,,False,False,,False
healy_2016,2016-07-31T17:50:00,74.96742175,-159.3782542,-0.8891,,,,8,8,-1.664398278,,,VSMOW,,,,26.89876333,,,,,,,,,,,,,False,False,,False
healy_2016,2016-07-31T17:50:00,74.96742175,-159.3782542,-0.8891,,,,8,8,-1.664398278,,,VSMOW,,,,26.89876333,,,,,,,,,,,,,False,False,,False
healy_2016,2016-07-31T17:55:00,74.95076533,-159.3668965,-0.7821,,,,8,8,-1.652705338,,,VSMOW,,,,26.90580333,,,,,,,,,,,,,False,False,,False
healy_2016,2016-07-31T18:00:00,74.94006197,-159.3439935,-0.7777,,,,8,8,-1.62931203,,,VSMOW,,,,26.91445,,,,,,,,,,,,,False,False,,False
healy_2016,2016-07-31T18:05:00,74.931418,-159.3200984,-0.709666667,,,,8,8,-1.631456119,,,VSMOW,,,,26.91959,,,,,,,,,,,,,False,False,,False
healy_2016,2016-07-31T18:20:00,74.91754928,-159.2636822,-0.650233333,,,,8,8,-1.630956673,,,VSMOW,,,,26.91762333,,,,,,,,,,,,,False,False,,False
healy_2016,2016-07-31T18:20:00,74.91754928,-159.2636822,-0.650233333,,,,8,8,-1.630956673,,,VSMOW,,,,26.91762333,,,,,,,,,,,,,False,False,,False
healy_2016,2016-07-31T18:25:00,74.90020464,-159.2291462,-0.518166667,,,,8,8,-1.632479869,,,VSMOW,,,,26.94176667,,,,,,,,,,,,,False,False,,False
healy_2016,2016-07-31T18:30:00,74.89053847,-159.2174386,-0.451733333,,,,8,8,-1.637472144,,,VSMOW,,,,26.94703333,,,,,,,,,,,,,False,False,,False
healy_2016,2016-07-31T18:35:00,74.88075433,-159.2071905,-0.407633333,,,,8,8,-1.638800499,,,VSMOW,,,,26.95596,,,,,,,,,,,,,False,False,,False
healy_2016,2016-07-31T18:50:00,74.85918586,-159.2097275,-0.395433333,,,,8,8,-1.632413777,,,VSMOW,,,,26.97330667,,,,,,,,,,,,,False,False,,False
healy_2016,2016-07-31T18:50:00,74.85918586,-159.2097275,-0.395433333,,,,8,8,-1.632413777,,,VSMOW,,,,26.97330667,,,,,,,,,,,,,False,False,,False
healy_2016,2016-07-31T18:55:00,74.83315155,-159.1943556,-0.4259,,,,8,8,-1.653869179,,,VSMOW,,,,26.96101,,,,,,,,,,,,,False,False,,False
healy_2016,2016-07-31T19:00:00,74.82420904,-159.1983988,-0.419733333,,,,8,8,-1.643497019,,,VSMOW,,,,26.94793667,,,,,,,,,,,,,False,False,,False
healy_2016,2016-07-31T19:05:00,74.81490852,-159.1949563,-0.4242,,,,8,8,-1.649211026,,,VSMOW,,,,26.94013333,,,,,,,,,,,,,False,False,,False
healy_2016,2016-07-31T19:20:00,74.79724078,-159.1726128,-0.429933333,,,,8,8,-1.653164969,,,VSMOW,,,,26.92866333,,,,,,,,,,,,,False,False,,False
healy_2016,2016-07-31T19:20:00,74.79724078,-159.1726128,-0.429933333,,,,8,8,-1.653164969,,,VSMOW,,,,26.92866333,,,,,,,,,,,,,False,False,,False
healy_2016,2016-07-31T19:25:00,74.78036709,-159.1387723,-0.4047,,,,8,8,-1.654235012,,,VSMOW,,,,26.95863,,,,,,,,,,,,,False,False,,False
healy_2016,2016-07-31T19:30:00,74.76973968,-159.1327885,-0.364566667,,,,8,8,-1.652353635,,,VSMOW,,,,26.95700667,,,,,,,,,,,,,False,False,,False
healy_2016,2016-07-31T19:35:00,74.75814743,-159.1317985,-0.310033333,,,,8,8,-1.652745671,,,VSMOW,,,,26.95829667,,,,,,,,,,,,,False,False,,False
healy_2016,2016-07-31T19:50:00,74.74308707,-159.0748488,-0.319366667,,,,8,8,-1.626760654,,,VSMOW,,,,26.99403667,,,,,,,,,,,,,False,False,,False
healy_2016,2016-07-31T19:50:00,74.74308707,-159.0748488,-0.319366667,,,,8,8,-1.626760654,,,VSMOW,,,,26.99403667,,,,,,,,,,,,,False,False,,False
healy_2016,2016-07-31T19:55:00,74.73178878,-158.9939891,-0.354266667,,,,8,8,-1.63453616,,,VSMOW,,,,27.06120667,,,,,,,,,,,,,False,False,,False
healy_2016,2016-07-31T20:00:00,74.72903919,-158.9538216,-0.407166667,,,,8,8,-1.633545183,,,VSMOW,,,,27.08619333,,,,,,,,,,,,,False,False,,False
healy_2016,2016-07-31T20:05:00,74.72782501,-158.924768,-0.406666667,,,,8,8,-1.641041431,,,VSMOW,,,,27.10862667,,,,,,,,,,,,,False,False,,False
healy_2016,2016-07-31T20:20:00,74.72604683,-158.8757317,-0.364666667,,,,8,8,-1.633314313,,,VSMOW,,,,27.11404667,,,,,,,,,,,,,False,False,,False
healy_2016,2016-07-31T20:20:00,74.72604683,-158.8757317,-0.364666667,,,,8,8,-1.633314313,,,VSMOW,,,,27.11404667,,,,,,,,,,,,,False,False,,False
healy_2016,2016-07-31T20:25:00,74.7302141,-158.8309702,-0.3229,,,,8,8,-1.632314177,,,VSMOW,,,,27.13721667,,,,,,,,,,,,,False,False,,False
healy_2016,2016-07-31T20:30:00,74.72756655,-158.8038168,-0.318966667,,,,8,8,-1.616274361,,,VSMOW,,,,27.15196333,,,,,,,,,,,,,False,False,,False
healy_2016,2016-07-31T20:35:00,74.72569266,-158.7694498,-0.3657,,,,8,8,-1.61305824,,,VSMOW,,,,27.15221333,,,,,,,,,,,,,False,False,,False
healy_2016,2016-07-31T21:15:00,74.71828463,-158.5654616,-0.183966667,,,,8,8,-1.649519778,,,VSMOW,,,,27.11411333,,,,,,,,,,,,,False,False,,False
healy_2016,2016-07-31T21:20:00,74.71664892,-158.556698,-0.189933333,,,,8,8,-1.655095589,,,VSMOW,,,,27.10991667,,,,,,,,,,,,,False,False,,False
healy_2016,2016-07-31T21:20:00,74.71664892,-158.556698,-0.189933333,,,,8,8,-1.655095589,,,VSMOW,,,,27.10991667,,,,,,,,,,,,,False,False,,False
healy_2016,2016-07-31T21:25:00,74.71401534,-158.506313,-0.1904,,,,8,8,-1.65886864,,,VSMOW,,,,27.11556667,,,,,,,,,,,,,False,False,,False
healy_2016,2016-07-31T21:30:00,74.71316759,-158.4653191,-0.220133333,,,,8,8,-1.663233848,,,VSMOW,,,,27.12042,,,,,,,,,,,,,False,False,,False
healy_2016,2016-07-31T21:45:00,74.71483728,-158.4226888,-0.382933333,,,,8,8,-1.679911151,,,VSMOW,,,,27.11321667,,,,,,,,,,,,,False,False,,False
healy_2016,2016-07-31T21:45:00,74.71483728,-158.4226888,-0.382933333,,,,8,8,-1.679911151,,,VSMOW,,,,27.11321667,,,,,,,,,,,,,False,False,,False
healy_2016,2016-07-31T21:50:00,74.71452581,-158.4221377,-0.5414,,,,8,8,-1.67613177,,,VSMOW,,,,27.11273667,,,,,,,,,,,,,False,False,,False
healy_2016,2016-07-31T21:55:00,74.71460129,-158.4261399,-0.602166667,,,,8,8,-1.682118682,,,VSMOW,,,,27.11845667,,,,,,,,,,,,,False,False,,False
healy_2016,2016-07-31T22:00:00,74.71565768,-158.4282058,-0.627533333,,,,8,8,-1.67912199,,,VSMOW,,,,27.12897,,,,,,,,,,,,,False,False,,False
healy_2016,2016-07-31T22:15:00,74.71798217,-158.4285512,-0.5993,,,,8,8,-1.675525832,,,VSMOW,,,,27.17481667,,,,,,,,,,,,,False,False,,False
healy_2016,2016-07-31T22:15:00,74.71798217,-158.4285512,-0.5993,,,,8,8,-1.675525832,,,VSMOW,,,,27.17481667,,,,,,,,,,,,,False,False,,False
healy_2016,2016-07-31T22:20:00,74.71836262,-158.4322444,-0.606966667,,,,8,8,-1.679831417,,,VSMOW,,,,27.16910333,,,,,,,,,,,,,False,False,,False
healy_2016,2016-07-31T22:25:00,74.71806605,-158.4316467,-0.618733333,,,,8,8,-1.66733362,,,VSMOW,,,,27.15675333,,,,,,,,,,,,,False,False,,False
healy_2016,2016-07-31T22:30:00,74.71781719,-158.4311086,-0.587066667,,,,8,8,-1.66305518,,,VSMOW,,,,27.16315,,,,,,,,,,,,,False,False,,False
healy_2016,2016-07-31T22:45:00,74.71748471,-158.4288104,-0.625666667,,,,8,8,-1.65043676,,,VSMOW,,,,27.19757333,,,,,,,,,,,,,False,False,,False
healy_2016,2016-07-31T22:45:00,74.71748471,-158.4288104,-0.625666667,,,,8,8,-1.65043676,,,VSMOW,,,,27.19757333,,,,,,,,,,,,,False,False,,False
healy_2016,2016-07-31T22:50:00,74.7172524,-158.4269529,-0.631433333,,,,8,8,-1.64340858,,,VSMOW,,,,27.18022667,,,,,,,,,,,,,False,False,,False
healy_2016,2016-07-31T22:55:00,74.71731241,-158.425901,-0.614966667,,,,8,8,-1.639317284,,,VSMOW,,,,27.16768667,,,,,,,,,,,,,False,False,,False
healy_2016,2016-07-31T23:00:00,74.71650807,-158.426366,-0.603766667,,,,8,8,-1.633492375,,,VSMOW,,,,27.16341,,,,,,,,,,,,,False,False,,False
healy_2016,2016-07-31T23:15:00,74.71610591,-158.4288536,-0.606366667,,,,8,8,-1.64259694,,,VSMOW,,,,27.16058,,,,,,,,,,,,,False,False,,False
healy_2016,2016-07-31T23:15:00,74.71610591,-158.4288536,-0.606366667,,,,8,8,-1.64259694,,,VSMOW,,,,27.16058,,,,,,,,,,,,,False,False,,False
healy_2016,2016-07-31T23:20:00,74.71604344,-158.4293088,-0.6296,,,,8,8,-1.649748292,,,VSMOW,,,,27.16503,,,,,,,,,,,,,False,False,,False
healy_2016,2016-07-31T23:25:00,74.71603489,-158.4303988,-0.663133333,,,,8,8,-1.642539415,,,VSMOW,,,,27.16616,,,,,,,,,,,,,False,False,,False
healy_2016,2016-07-31T23:30:00,74.71630984,-158.4313289,-0.6781,,,,8,8,-1.656842702,,,VSMOW,,,,27.166,,,,,,,,,,,,,False,False,,False
healy_2016,2016-07-31T23:45:00,74.71707033,-158.431892,-0.703433333,,,,8,8,-1.668450346,,,VSMOW,,,,27.17055333,,,,,,,,,,,,,False,False,,False
healy_2016,2016-07-31T23:45:00,74.71707033,-158.431892,-0.703433333,,,,8,8,-1.668450346,,,VSMOW,,,,27.17055333,,,,,,,,,,,,,False,False,,False
healy_2016,2016-07-31T23:50:00,74.71811693,-158.431763,-0.709033333,,,,8,8,-1.684231785,,,VSMOW,,,,27.19062667,,,,,,,,,,,,,False,False,,False
healy_2016,2016-07-31T23:55:00,74.71858317,-158.4311192,-0.7175,,,,8,8,-1.685946217,,,VSMOW,,,,27.2018,,,,,,,,,,,,,False,False,,False
healy_2016,2016-08-01T00:00:00,74.71899666,-158.4306115,-0.7287,,,,8,8,-1.683338227,,,VSMOW,,,,27.20541,,,,,,,,,,,,,False,False,,False
healy_2016,2016-08-01T00:15:00,74.72001692,-158.4292951,-0.729066667,,,,8,8,-1.692439843,,,VSMOW,,,,27.18665667,,,,,,,,,,,,,False,False,,False
healy_2016,2016-08-01T00:15:00,74.72001692,-158.4292951,-0.729066667,,,,8,8,-1.692439843,,,VSMOW,,,,27.18665667,,,,,,,,,,,,,False,False,,False
healy_2016,2016-08-01T00:20:00,74.72065778,-158.4278746,-0.7041,,,,8,8,-1.699096938,,,VSMOW,,,,27.17020667,,,,,,,,,,,,,False,False,,False
healy_2016,2016-08-01T00:25:00,74.72072556,-158.4274184,-0.677633333,,,,8,8,-1.698823962,,,VSMOW,,,,27.16666,,,,,,,,,,,,,False,False,,False
healy_2016,2016-08-01T00:30:00,74.72111277,-158.4266313,-0.6768,,,,8,8,-1.733274796,,,VSMOW,,,,27.16378333,,,,,,,,,,,,,False,False,,False
healy_2016,2016-08-01T00:45:00,74.72138177,-158.4303718,-0.631666667,,,,8,8,-1.662416667,,,VSMOW,,,,27.17005,,,,,,,,,,,,,False,False,,False
healy_2016,2016-08-01T00:45:00,74.72138177,-158.4303718,-0.631666667,,,,8,8,-1.662416667,,,VSMOW,,,,27.17005,,,,,,,,,,,,,False,False,,False
healy_2016,2016-08-01T01:45:00,74.72612748,-158.4259427,-0.641,,,,8,8,-1.650045268,,,VSMOW,,,,27.19384333,,,,,,,,,,,,,False,False,,False
healy_2016,2016-08-01T01:50:00,74.72514608,-158.4426063,-0.694533333,,,,8,8,-1.644890469,,,VSMOW,,,,27.2115,,,,,,,,,,,,,False,False,,False
healy_2016,2016-08-01T01:50:00,74.72514608,-158.4426063,-0.694533333,,,,8,8,-1.644890469,,,VSMOW,,,,27.2115,,,,,,,,,,,,,False,False,,False
healy_2016,2016-08-01T01:55:00,74.72869002,-158.4856062,-0.732933333,,,,8,8,-1.642047005,,,VSMOW,,,,27.24741,,,,,,,,,,,,,False,False,,False
healy_2016,2016-08-01T02:00:00,74.73494571,-158.539168,-0.497566667,,,,8,8,-1.629108267,,,VSMOW,,,,27.28224,,,,,,,,,,,,,False,False,,False
healy_2016,2016-08-01T02:15:00,74.74905662,-158.5881504,-0.338466667,,,,8,8,-1.616459649,,,VSMOW,,,,27.18859667,,,,,,,,,,,,,False,False,,False
healy_2016,2016-08-01T02:15:00,74.74905662,-158.5881504,-0.338466667,,,,8,8,-1.616459649,,,VSMOW,,,,27.18859667,,,,,,,,,,,,,False,False,,False
healy_2016,2016-08-01T02:20:00,74.76230497,-158.6005655,-0.339333333,,,,8,8,-1.623549975,,,VSMOW,,,,27.13700667,,,,,,,,,,,,,False,False,,False
healy_2016,2016-08-01T02:25:00,74.76265798,-158.5800792,-0.3746,,,,8,8,-1.626793287,,,VSMOW,,,,27.11891667,,,,,,,,,,,,,False,False,,False
healy_2016,2016-08-01T02:30:00,74.75913907,-158.5555762,-0.428033333,,,,8,8,-1.618570681,,,VSMOW,,,,27.09661333,,,,,,,,,,,,,False,False,,False
healy_2016,2016-08-01T02:45:00,74.75047501,-158.5085967,-0.523833333,,,,8,8,-1.617677622,,,VSMOW,,,,27.06698667,,,,,,,,,,,,,False,False,,False
healy_2016,2016-08-01T02:45:00,74.75047501,-158.5085967,-0.523833333,,,,8,8,-1.617677622,,,VSMOW,,,,27.06698667,,,,,,,,,,,,,False,False,,False
healy_2016,2016-08-01T02:50:00,74.74380884,-158.4881116,-0.4464,,,,8,8,-1.611890885,,,VSMOW,,,,27.06950667,,,,,,,,,,,,,False,False,,False
healy_2016,2016-08-01T02:55:00,74.74385181,-158.4843179,-0.424433333,,,,8,8,-1.636155442,,,VSMOW,,,,27.07922333,,,,,,,,,,,,,False,False,,False
healy_2016,2016-08-01T03:00:00,74.74431226,-158.4812113,-0.415166667,,,,8,8,-1.631262859,,,VSMOW,,,,27.08898667,,,,,,,,,,,,,False,False,,False
healy_2016,2016-08-01T03:15:00,74.74528803,-158.4736279,-0.41,,,,8,8,-1.681643706,,,VSMOW,,,,27.10918,,,,,,,,,,,,,False,False,,False
healy_2016,2016-08-01T03:15:00,74.74528803,-158.4736279,-0.41,,,,8,8,-1.681643706,,,VSMOW,,,,27.10918,,,,,,,,,,,,,False,False,,False
healy_2016,2016-08-01T03:20:00,74.74560618,-158.4665964,-0.413366667,,,,8,8,-1.666282073,,,VSMOW,,,,27.113,,,,,,,,,,,,,False,False,,False
healy_2016,2016-08-01T03:25:00,74.74583865,-158.4625169,-0.4336,,,,8,8,-1.685735785,,,VSMOW,,,,27.11257,,,,,,,,,,,,,False,False,,False
healy_2016,2016-08-01T03:30:00,74.7454119,-158.4591696,-0.440866667,,,,8,8,-1.673949673,,,VSMOW,,,,27.11155667,,,,,,,,,,,,,False,False,,False
healy_2016,2016-08-01T03:45:00,74.74421234,-158.452037,-0.472966667,,,,8,8,-1.672140563,,,VSMOW,,,,27.11121,,,,,,,,,,,,,False,False,,False
healy_2016,2016-08-01T03:45:00,74.74421234,-158.452037,-0.472966667,,,,8,8,-1.672140563,,,VSMOW,,,,27.11121,,,,,,,,,,,,,False,False,,False
healy_2016,2016-08-01T03:50:00,74.7430841,-158.4468617,-0.505333333,,,,8,8,-1.690277539,,,VSMOW,,,,27.12298667,,,,,,,,,,,,,False,False,,False
healy_2016,2016-08-01T03:55:00,74.74247644,-158.4451654,-0.518733333,,,,8,8,-1.68224898,,,VSMOW,,,,27.14459,,,,,,,,,,,,,False,False,,False
healy_2016,2016-08-01T04:00:00,74.7420852,-158.4437325,-0.518833333,,,,8,8,-1.691159402,,,VSMOW,,,,27.16233667,,,,,,,,,,,,,False,False,,False
healy_2016,2016-08-01T04:15:00,74.74137112,-158.4422371,-0.49,,,,8,8,-1.692344695,,,VSMOW,,,,27.20170667,,,,,,,,,,,,,False,False,,False
healy_2016,2016-08-01T04:15:00,74.74137112,-158.4422371,-0.49,,,,8,8,-1.692344695,,,VSMOW,,,,27.20170667,,,,,,,,,,,,,False,False,,False
healy_2016,2016-08-01T04:20:00,74.74097351,-158.4405283,-0.493333333,,,,8,8,-1.671109941,,,VSMOW,,,,27.21052667,,,,,,,,,,,,,False,False,,False
healy_2016,2016-08-01T04:25:00,74.74085331,-158.4400348,-0.525666667,,,,8,8,-1.68644121,,,VSMOW,,,,27.21509,,,,,,,,,,,,,False,False,,False
healy_2016,2016-08-01T04:30:00,74.74071191,-158.4397286,-0.5352,,,,8,8,-1.675493481,,,VSMOW,,,,27.22039333,,,,,,,,,,,,,False,False,,False
healy_2016,2016-08-01T04:45:00,74.74022201,-158.4382146,-0.4967,,,,8,8,-1.684208538,,,VSMOW,,,,27.24871333,,,,,,,,,,,,,False,False,,False
healy_2016,2016-08-01T04:45:00,74.74022201,-158.4382146,-0.4967,,,,8,8,-1.684208538,,,VSMOW,,,,27.24871333,,,,,,,,,,,,,False,False,,False
healy_2016,2016-08-01T04:50:00,74.73990729,-158.4384385,-0.418966667,,,,8,8,-1.674239009,,,VSMOW,,,,27.27497333,,,,,,,,,,,,,False,False,,False
healy_2016,2016-08-01T04:55:00,74.73965605,-158.4375347,-0.418466667,,,,8,8,-1.678654394,,,VSMOW,,,,27.27360333,,,,,,,,,,,,,False,False,,False
healy_2016,2016-08-01T05:00:00,74.73943869,-158.4372352,-0.428233333,,,,8,8,-1.674940412,,,VSMOW,,,,27.26181667,,,,,,,,,,,,,False,False,,False
healy_2016,2016-08-01T05:15:00,74.73887785,-158.435785,-0.422633333,,,,8,8,-1.66750353,,,VSMOW,,,,27.24075,,,,,,,,,,,,,False,False,,False
healy_2016,2016-08-01T05:15:00,74.73887785,-158.435785,-0.422633333,,,,8,8,-1.66750353,,,VSMOW,,,,27.24075,,,,,,,,,,,,,False,False,,False
healy_2016,2016-08-01T05:20:00,74.73827463,-158.4345789,-0.4753,,,,8,8,-1.650682759,,,VSMOW,,,,27.21177667,,,,,,,,,,,,,False,False,,False
healy_2016,2016-08-01T05:25:00,74.73794916,-158.4341633,-0.488933333,,,,8,8,-1.662579504,,,VSMOW,,,,27.21104,,,,,,,,,,,,,False,False,,False
